Analysis.Region,Object.Id,XMin,XMax,YMin,YMax,DAPI..DAPI..Positive.Classification,DAPI..DAPI..Positive.Nucleus.Classification,DAPI..DAPI..Nucleus.Intensity,DAPI..DAPI..Cell.Intensity,M1..Opal.480..Positive.Classification,M1..Opal.480..Positive.Nucleus.Classification,M1..Opal.480..Nucleus.Intensity,M1..Opal.480..Cell.Intensity,M2..Opal.520..Positive.Classification,M2..Opal.520..Positive.Cytoplasm.Classification,M2..Opal.520..Cytoplasm.Intensity,M2..Opal.520..Cell.Intensity,M3..Opal.570..Positive.Classification,M3..Opal.570..Positive.Nucleus.Classification,M3..Opal.570..Nucleus.Intensity,M3..Opal.570..Cell.Intensity,M4..Opal.620..Positive.Classification,M4..Opal.620..Positive.Cytoplasm.Classification,M4..Opal.620..Cytoplasm.Intensity,M4..Opal.620....Cytoplasm.Completeness,M4..Opal.620..Cell.Intensity,M5..Opal.650..Positive.Classification,M5..Opal.650..Positive.Cytoplasm.Classification,M5..Opal.650..Cytoplasm.Intensity,M5..Opal.650..Cell.Intensity,M6..Opal.690..Positive.Classification,M6..Opal.690..Positive.Cytoplasm.Classification,M6..Opal.690..Cytoplasm.Intensity,M6..Opal.690..Cell.Intensity,M7..Opal.780..Positive.Classification,M7..Opal.780..Positive.Cytoplasm.Classification,M7..Opal.780..Cytoplasm.Intensity,M7..Opal.780....Cytoplasm.Completeness,M7..Opal.780..Cell.Intensity,Cell.Area..µm..
Tumour,1030,6747,6768,293,310,1,1,18.61111,16.402666,0,0,0,0,0,0,0.548699,0.597166,0,0,0.429266,0.422634,0,0,0,0,0.031262,0,0,2.090646,1.927478,0,0,0.447086,0.458544,0,0,1.028273,1.851852,1.018607,80.11973
Tumour,1069,6645,6666,324,343,1,1,15.603309,14.502526,0,0,0,0,0,0,0.516948,0.515758,0,0,0.701888,0.670768,0,0,0,0,0,0,0,2.610399,3.514099,0,0,1.063465,2.024736,0,0,0.919512,0,0.771394,60.590546
Tumour,1076,6114,6135,329,353,1,1,10.469908,9.717061,0,0,0,0,0,0,0.638551,0.570629,0,0,0.341852,0.343292,0,0,0,0,0.00179,0,0,2.368521,2.734826,0,0,0.957159,1.116141,0,0,1.002312,23.529411,0.915646,77.86636
Tumour,1097,6621,6637,346,363,1,1,18.974155,16.691975,0,0,0,0,0,0,0.589429,0.62549,0,0,0.555035,0.51962,0,0,0,0,8.4e-05,0,0,2.080999,2.642289,0,0,1.060604,1.429899,0,0,0.910364,0,0.807954,57.085308
Tumour,1103,6155,6173,351,373,1,1,15.410231,13.609574,1,1,0.090639,0.075744,0,0,0.532201,0.563416,0,0,0.276848,0.276045,0,0,0,0,0,0,0,3.06402,2.375588,0,0,1.781575,1.289766,0,0,0.965696,12.765958,0.984204,71.60701
Tumour,1112,6566,6579,359,372,1,1,14.651841,14.007215,0,0,0.000167,0.000144,0,0,0.618833,0.610306,0,0,0.386447,0.377595,0,0,0,0,0,0,0,2.84993,3.215072,0,0,1.722674,2.164964,0,0,0.762608,0,0.730742,38.307243
Tumour,1113,6742,6754,358,371,1,1,17.65385,14.508544,0,0,0.000366,0.000298,0,0,0.603209,0.648429,0,0,0.571082,0.528794,0,0,0.018029,0,0.01648,0,0,2.907055,3.382488,0,0,1.638947,1.979109,0,0,0.552557,2.941176,0.61257,32.298264
Tumour,1117,6346,6369,361,377,1,1,14.336343,12.336482,0,0,0.00317,0.002974,0,0,1.482241,1.018864,0,0,0.517548,0.516329,0,0,0,0,0.00029,0,0,6.363996,5.61292,1,1,8.538767,6.581408,0,0,0.934964,22.64151,0.77132,70.10476
Tumour,1126,6618,6635,369,391,1,1,14.936667,13.465784,0,0,0.032529,0.027957,0,0,0.700251,0.63551,0,0,0.383217,0.37702,0,0,0,0,0,0,0,2.880047,4.350386,0,0,1.260217,2.835957,0,0,0.925365,11.363637,0.788316,78.36711
Tumour,1127,6156,6166,372,384,1,1,9.101335,8.200382,0,0,0,0,0,0,0.431002,0.515593,0,0,0.293369,0.282691,0,0,0,0,0,0,0,1.6073,1.779549,0,0,0.220597,0.324145,0,0,0.779915,15.384616,0.956664,24.286293
Tumour,1137,6597,6604,380,391,1,1,11.841223,11.235468,1,1,0.060103,0.05259,0,0,0.567899,0.597976,0,0,0.308435,0.317176,0,0,0,0,0,0,0,3.34107,3.60199,0,0,1.276566,2.365836,0,0,0.992707,30.000002,0.867915,20.029932
Tumour,1144,6431,6446,382,400,1,1,14.001782,12.321876,0,0,0.003155,0.00395,0,0,0.551198,0.629811,0,0,0.353094,0.353196,0,0,0.006445,0,0.002122,0,0,3.394721,4.587197,0,0,1.859767,2.999789,0,0,0.887988,5.714286,0.739443,58.086803
Tumour,1145,6418,6429,383,400,1,1,14.173523,12.647275,0,0,0.002174,0.002283,0,0,0.445531,0.547669,0,0,0.355933,0.350446,0,0,0,0,0,0,0,4.368382,5.030413,0,0,2.346305,3.285951,0,0,0.774371,0,0.796667,42.81398
Tumour,1162,6573,6590,395,413,1,1,11.104427,10.085773,0,0,0,0,0,0,0.543812,0.521788,0,0,0.372747,0.368639,0,0,0,0,0,0,0,2.249385,2.255743,0,0,0.74315,0.719692,0,0,0.906261,2.702703,0.942928,60.34017
Tumour,1165,6616,6632,396,409,1,1,19.726873,17.451502,0,0,0,0,0,0,0.512711,0.567317,0,0,0.316295,0.312183,0,0,0,0,0,0,0,1.947242,2.411673,0,0,0.228607,0.65804,0,0,0.901956,0,0.754766,45.81847
Tumour,1194,6594,6612,416,435,1,1,17.238228,15.281999,0,0,0.000526,0.000443,0,0,0.535474,0.560848,0,0,0.400979,0.395971,0,0,0.007754,0,0.001575,0,0,2.355771,2.883377,0,0,0.767087,1.151986,0,0,1.064565,28.57143,0.881853,67.10027
Tumour,1204,6331,6346,422,444,1,1,12.381232,11.659987,1,1,0.076736,0.066975,0,0,0.542567,0.579294,0,0,0.364152,0.361868,0,0,0,0,0,0,0,3.830956,4.0305,0,0,3.311712,3.569017,0,0,0.804261,0,0.65092,57.085308
Tumour,1206,6427,6444,427,442,1,1,17.255642,16.151815,0,0,0,0,0,0,0.467713,0.540004,0,0,0.364049,0.358509,0,0,0,0,0,0,0,2.660939,2.395722,0,0,1.295341,1.266026,0,0,0.948311,4.761905,0.996126,52.328197
Tumour,1240,6548,6564,447,460,1,1,23.874205,20.301455,0,0,0,0,0,0,0.533928,0.556137,0,0,0.374527,0.364202,0,0,0,0,0.003343,0,0,1.98219,2.275202,0,0,0.427376,0.941776,0,0,0.921429,10.256411,0.890449,43.314728
Tumour,1241,6717,6729,449,461,1,1,14.296202,12.586947,1,1,0.064302,0.054149,0,0,0.56167,0.587279,0,0,0.4088,0.406343,0,0,0,0,0,0,0,4.014917,4.802491,0,0,2.299559,3.659783,0,0,1.046195,20.833332,0.960908,38.05687
Tumour,1246,6513,6534,452,462,1,1,14.904035,13.859866,1,1,0.059459,0.054223,0,0,0.472464,0.485333,0,0,0.313679,0.306853,0,0,0,0,0.000352,0,0,2.524794,2.865159,0,0,0.975619,1.745044,0,0,0.736336,7.142858,0.688724,39.80949
Tumour,1279,6880,6891,473,489,1,1,8.349798,6.839406,0,0,0,0,1,1,4.836672,10.320729,0,0,1.633739,1.434001,0,0,0,0,0,0,0,3.201934,4.730522,1,1,9.421686,17.645374,0,0,0.820656,15.000001,1.20799,40.56061
Tumour,1309,6534,6552,494,511,1,1,9.15883,7.813825,0,0,0.001291,0.001031,0,0,0.530351,0.516129,0,0,0.358199,0.355549,0,0,0.195439,0,0.055342,0,0,2.806513,2.227473,0,0,1.071889,0.678386,0,0,0.852629,19.148937,0.902164,58.337177
Tumour,1318,6186,6205,501,512,1,1,12.975927,12.102325,0,0,0.00211,0.001726,0,0,0.6325,0.592234,0,0,0.417822,0.410987,0,0,0,0,0,0,0,5.421366,5.005392,0,0,4.747804,4.742984,0,0,0.959159,25.714287,0.833008,48.07184
Tumour,1325,6670,6692,506,522,1,1,14.474441,13.130287,1,1,0.112746,0.098057,0,0,0.558892,0.542313,0,0,0.242145,0.25039,0,0,0,0,0,0,0,4.39894,3.44945,0,0,2.670286,2.099621,0,0,1.002146,13.513513,0.80729,71.10626
Tumour,1339,6333,6354,520,541,1,1,15.953389,14.553625,0,0,0,0,0,0,0.593797,0.573888,0,0,0.310492,0.311569,0,0,0,0,0,0,0,3.319677,2.972385,0,0,1.9755,1.819515,0,0,0.799246,0,0.749366,84.12572
Tumour,1349,6293,6306,525,540,1,1,16.641367,14.437779,0,0,0,0,0,0,0.535962,0.534219,0,0,0.397402,0.403403,0,0,0,0,0.001745,0,0,3.362379,2.528371,0,0,2.193988,1.218244,0,0,0.885281,0,0.848528,43.815475
Tumour,1356,6670,6685,535,549,1,1,19.03914,17.455841,0,0,0.040734,0.035642,0,0,0.485842,0.572764,0,0,0.226427,0.223996,0,0,0,0,0,0,0,4.098204,3.814336,0,0,3.073424,2.712122,0,0,0.906711,5.555556,0.815499,36.05388
Tumour,1370,6391,6402,545,557,1,1,8.038815,7.269711,0,0,0.001092,0.000918,0,0,0.642503,0.541538,0,0,0.280173,0.271271,0,0,0,0,0,0,0,6.668597,6.667527,0,0,5.168512,5.06626,0,0,0.752528,0,0.630538,26.790033
Tumour,1409,6373,6399,571,593,1,1,11.518415,10.699158,0,0,0.002447,0.002109,0,0,0.543327,0.550859,0,0,0.296248,0.294585,0,0,0,0,0,0,0,3.850814,3.186345,0,0,3.0304,2.349031,0,0,0.822444,0,0.740016,124.9367
Tumour,1413,6312,6326,576,590,1,1,12.741498,10.950118,0,0,0,0,0,0,0.546462,0.550062,0,0,0.315049,0.325366,0,0,0,0,0,0,0,3.00333,3.18034,0,0,1.726379,2.085404,0,0,0.780521,5,0.704038,45.317722
Tumour,1421,6690,6712,582,609,1,1,7.495521,7.101287,0,0,0.006464,0.005687,0,0,0.50064,0.532916,0,0,0.316142,0.312055,0,0,0,0,0,0,0,4.314545,4.567844,0,0,3.022519,3.349092,0,0,0.680504,0,0.717587,118.677345
Tumour,1424,6668,6690,586,598,1,1,15.955875,15.38676,1,1,0.051591,0.047655,0,0,0.548506,0.502354,0,0,0.308313,0.307867,0,0,0,0,0,0,0,5.160202,3.853277,0,0,3.210498,2.650907,0,0,0.670629,0,0.585572,62.343163
Tumour,1428,6132,6148,589,606,1,1,16.882183,15.259376,1,1,0.151861,0.126635,0,0,0.665248,0.67697,0,0,0.50711,0.48153,0,0,0,0,0,0,0,4.78795,4.981647,0,0,4.211691,4.820204,0,0,1.006905,19.512194,0.97469,60.34017
Tumour,1429,6439,6458,590,606,1,1,10.440622,9.248862,1,1,0.108115,0.090763,0,0,0.508616,0.489425,0,0,0.331002,0.319644,0,0,0,0,0,0,0,4.658176,5.364367,0,0,3.813769,4.348843,0,0,0.858718,0,0.779894,60.84092
Tumour,1460,6349,6360,611,621,1,1,5.256386,4.926952,0,0,0.002953,0.003609,0,0,0.744208,0.657086,0,0,0.388384,0.384757,0,0,0,0,0.000849,0,0,6.582095,6.102146,0,0,5.863873,5.135984,0,0,0.829876,8.695652,0.80224,19.529184
Tumour,1465,6458,6475,616,641,1,1,19.998806,17.88009,1,1,0.06786,0.057156,0,0,0.543016,0.538702,0,0,0.523844,0.504894,0,0,0,0,0,0,0,3.464531,3.276094,0,0,2.768097,2.792546,1,1,1.232508,52,1.165929,79.36861
Tumour,1475,6339,6349,621,634,1,1,9.734196,8.731255,0,0,0.031444,0.026523,0,0,0.820576,0.740413,0,0,0.296951,0.319014,0,0,0,0,0,1,1,6.924024,6.683138,0,0,6.001078,6.342414,0,0,0.663606,0,0.586763,27.541157
Tumour,1478,6166,6187,624,644,1,1,15.92223,15.232521,1,1,0.077795,0.067675,0,0,0.585226,0.596908,0,0,0.303777,0.301071,0,0,0,0,0,0,0,4.265387,3.924783,0,0,3.564885,3.493344,0,0,0.847546,1.818182,0.835647,88.88282
Tumour,1487,6739,6755,632,644,1,1,21.71885,20.688581,0,0,0.018049,0.022631,0,0,0.671174,0.620937,0,0,0.533447,0.516575,0,0,0,0,0,0,0,6.359591,6.194023,0,0,5.940296,5.425563,0,0,0.839812,0,0.720453,45.06735
Tumour,1498,6311,6323,637,659,1,1,12.817844,11.393798,0,0,0.003883,0.002912,0,0,0.72668,0.710759,0,0,0.423389,0.411493,0,0,0,0,0,1,1,6.817451,7.546072,0,0,5.839953,6.966981,0,0,0.89468,9.433963,0.875322,53.07932
Tumour,1515,6456,6468,647,662,1,1,20.21852,17.591793,1,1,0.079368,0.064552,0,0,0.517799,0.534293,0,0,0.363398,0.364559,0,0,0.006198,0,0.001231,0,0,4.520967,4.043888,0,0,3.079411,2.784194,0,0,0.632878,3.448276,0.642328,36.554626
Tumour,1549,7897,7904,441,451,1,1,20.372122,16.577229,0,0,0.017127,0.012669,0,0,0.645751,0.718325,0,0,0.255181,0.271602,0,0,0,0,0,0,0,3.397969,4.198737,0,0,1.998513,3.387356,0,0,0.74099,0,0.830534,18.277313
Tumour,1552,7721,7737,442,458,1,1,20.206,17.940569,0,0,0.000563,0.00047,0,0,0.639735,0.687831,0,0,0.349762,0.350952,0,0,0.031029,0,0.008479,0,0,1.969267,1.76881,0,0,0.898387,0.861472,0,0,0.90908,2.564103,0.967029,59.338673
Tumour,1553,7863,7883,446,458,1,1,10.724519,9.1113,0,0,0.00023,0.00018,0,0,0.536585,0.652057,0,0,0.229812,0.234624,0,0,0.001636,0,0.00188,0,0,3.26279,2.765719,0,0,1.778199,1.636067,0,0,0.710621,0,0.708034,55.082314
Tumour,1566,7804,7822,469,491,1,1,15.289884,13.263491,0,0,0.001501,0.001255,0,0,0.587839,0.623577,0,0,0.400542,0.381953,0,0,0,0,2e-05,0,0,1.811763,2.415751,0,0,1.13426,1.833256,0,0,1.141711,32.142857,0.89772,85.62796
Tumour,1568,7854,7876,473,489,1,1,9.526607,8.41147,0,0,0,0,0,0,0.615842,0.68168,0,0,0.310091,0.306194,0,0,0.016455,0,0.002743,0,0,2.412159,2.649367,0,0,1.268798,1.689687,0,0,0.895897,0,0.880228,75.11224
Tumour,1596,7830,7843,506,519,1,1,8.076486,6.808717,0,0,0,0,0,0,0.553286,0.555381,0,0,0.299683,0.285928,0,0,0,0,0,0,0,1.571568,1.50718,0,0,0.481533,0.568437,0,0,1.090279,45.16129,1.127586,39.308743
Tumour,1608,8108,8129,525,539,1,1,14.743857,13.021737,0,0,0.001504,0.001479,0,0,0.632951,0.626454,0,0,0.289894,0.28753,0,0,0.006625,0,0.001104,0,0,4.055411,3.432426,0,0,3.200616,3.149949,0,0,0.753003,0,0.786442,58.58755
Tumour,1618,8017,8029,535,548,1,1,27.79989,23.160099,0,0,0,0,0,0,1.270071,1.294972,0,0,0.84062,0.805052,0,0,0.641374,5.555556,0.505824,0,0,5.833222,7.332278,0,0,4.480886,5.986056,0,0,0.920063,16.666668,0.890317,35.803505
Tumour,1632,8209,8224,548,560,1,1,20.564167,18.530493,0,0,0,0,0,0,0.639568,0.689331,0,0,0.293256,0.300819,0,0,0,0,0,0,0,2.083249,2.396988,0,0,0.867603,1.431438,0,0,1.095316,38.46154,0.810009,35.05238
Tumour,1638,7900,7912,552,562,1,1,20.829588,19.572947,0,0,0,0,0,0,0.923163,1.069381,0,0,0.818448,0.773609,0,0,1.138318,21.875,1.710979,0,0,4.292763,5.098578,0,0,3.220166,3.561995,0,0,0.631164,0,0.684067,27.541157
Tumour,1648,7743,7757,565,577,1,1,16.573483,14.243151,0,0,0,0,0,0,0.628969,0.642304,0,0,0.475273,0.432275,0,0,0.007123,0,0.001474,0,0,1.734612,2.30979,0,0,0.824449,1.603948,0,0,0.780474,0,0.726419,36.304253
Tumour,1651,8028,8052,566,583,1,1,16.206707,14.992069,0,0,0.049392,0.042336,0,0,0.69689,0.680554,0,0,0.344081,0.349971,0,0,0.055113,0,0.008081,0,0,4.374291,5.101888,0,0,3.679625,5.071822,0,0,0.785659,9.523809,0.685567,73.61
Tumour,1658,8103,8112,573,587,1,1,13.440433,11.72206,0,0,0,0.000325,0,0,0.581525,0.647023,0,0,0.436626,0.38904,0,0,0,0,0.002462,0,0,4.336926,4.864657,0,0,4.038985,4.965868,0,0,0.706031,0,0.688137,31.046394
Tumour,1659,7820,7839,574,592,1,1,23.966196,21.198256,0,0,0.000248,0.000646,0,0,0.548311,0.590171,0,0,1.05745,0.996254,0,0,1.973913,38,1.546242,0,0,5.467444,7.451283,0,0,4.518716,6.08612,0,0,0.676252,8,0.778973,68.602516
Tumour,1691,8147,8168,601,617,1,1,13.205137,11.519514,0,0,0.001752,0.0017,0,0,0.629873,0.591217,0,0,0.347489,0.328039,0,0,0,0,0,0,0,4.998549,4.137266,0,0,4.269525,3.614888,0,0,0.82277,0,0.747823,65.59803
Tumour,1704,8349,8372,615,631,1,1,11.335164,9.582532,0,0,0.010329,0.008345,0,0,0.543799,0.61267,0,0,0.260826,0.259758,0,0,0,0,0,1,1,6.9936,8.246162,0,0,5.047339,7.626606,0,0,0.635844,0,0.645461,70.10476
Tumour,1707,7949,7957,617,625,1,1,13.971858,13.007305,0,0,0.008108,0.007192,0,0,0.564225,0.599289,0,0,0.207487,0.204797,0,0,0,0,0,0,0,1.666213,1.733445,0,0,1.595798,1.170022,0,0,0.755029,0,0.905024,15.523197
Tumour,1709,8096,8103,620,630,1,1,18.18051,16.513578,0,0,0,0,0,0,0.624899,0.638298,0,0,0.25443,0.258249,0,0,0,0,0,0,0,1.878615,1.82768,0,0,0.944394,1.567548,0,0,0.818555,0,0.795807,17.275816
Tumour,1735,8080,8105,635,653,1,1,17.160334,16.08588,0,0,0.011382,0.016974,1,1,4.441183,4.051655,0,0,1.215509,1.263747,0,0,0.298382,6.818182,0.124525,1,1,16.347818,11.417912,1,1,17.781788,15.977855,0,0,0.973369,18.181818,1.010893,84.37609
Tumour,1743,7755,7769,639,652,1,1,13.863201,12.188885,0,0,0.008891,0.007756,0,0,0.600171,0.642563,0,0,0.30771,0.291498,0,0,0,0,0,0,0,5.149371,5.359221,0,0,5.165851,5.760409,0,0,0.802779,0,0.766631,37.305748
Tumour,1746,8414,8427,640,653,1,1,29.876057,25.08378,1,1,0.23173,0.176593,0,0,0.59562,0.647197,0,0,0.390997,0.359453,0,0,0,0,0,0,0,3.704413,3.907283,0,0,3.288522,3.566583,0,0,1.141603,41.666664,1.163397,35.803505
Tumour,1747,8226,8245,641,660,1,1,9.837536,8.853006,1,1,0.13068,0.112927,0,0,0.618409,0.539766,0,0,0.341051,0.329898,0,0,0.017022,0,0.005282,0,0,2.662086,2.778995,0,0,1.937638,2.279162,0,0,0.811335,0,0.643327,66.34915
Tumour,1752,8005,8018,647,658,1,1,17.118437,13.680674,0,0,0.000172,0.00069,0,0,0.729212,0.795565,0,0,0.466114,0.458959,0,0,0.344035,0,0.228787,0,0,2.884496,3.562977,0,0,1.909907,2.671169,0,0,0.708638,8.823529,0.763616,32.298264
Tumour,1757,8307,8330,651,665,1,1,12.42371,10.774556,0,0,0.002683,0.002461,0,0,0.473485,0.513412,0,0,0.361141,0.345389,0,0,0.044956,0,0.008376,0,0,3.407018,4.445266,0,0,2.423747,4.573502,0,0,0.703618,0,0.645119,70.10476
Tumour,1785,7851,7867,671,683,1,1,22.905844,18.857534,0,0,0.0191,0.01453,0,0,0.532265,0.601227,0,0,0.298825,0.282434,0,0,0.001841,0,0.000441,0,0,2.835078,3.451885,0,0,2.052951,3.030089,0,0,0.809362,5.128205,0.870609,40.810986
Tumour,1786,7944,7951,671,684,1,1,13.701473,11.830615,0,0,0.031127,0.026109,0,0,0.532973,0.555737,0,0,0.237324,0.225066,0,0,0,0,0,0,0,3.207484,2.954972,0,0,2.41682,2.462499,0,0,0.767732,0,0.67537,20.029932
Tumour,1800,8175,8189,679,695,1,1,14.639911,13.207275,1,1,0.186236,0.159231,0,0,0.605475,0.594362,0,0,0.405014,0.385233,0,0,0,0,0,0,0,4.141683,4.874799,0,0,3.406507,5.181192,0,0,0.884013,6.896552,0.655167,50.07483
Tumour,1832,7820,7834,700,717,1,1,13.612839,11.991188,1,1,0.174685,0.143281,0,0,0.492384,0.576569,0,0,0.343731,0.318768,0,0,0,0,0,0,0,2.46844,2.786049,0,0,2.204991,2.649903,0,0,0.655501,0,0.717874,44.566597
Tumour,1845,7725,7741,709,723,1,1,23.078556,20.787817,0,0,0.032036,0.030405,0,0,0.608525,0.635821,0,0,0.60753,0.564992,0,0,0,0,0,0,0,4.893487,4.935127,0,0,5.393315,4.861257,0,0,0.869642,4.347826,0.822243,46.819965
Tumour,1851,7970,7983,712,726,1,1,12.40778,11.603071,0,0,0.007097,0.006746,0,0,0.537885,0.55549,0,0,0.228433,0.222947,0,0,0,0,0,0,0,3.178309,3.286098,0,0,3.827115,3.207329,0,0,0.650868,0,0.564754,43.314728
Tumour,1852,8036,8046,714,724,1,1,9.265019,8.991775,0,0,0.007547,0.005481,0,0,0.606586,0.633345,0,0,0.259323,0.252636,0,0,0,0,0,0,0,4.280334,3.98601,0,0,4.869,4.794725,0,0,0.75861,0,0.734494,21.03143
Tumour,1859,7920,7935,722,730,1,1,12.096314,10.972228,1,1,0.057357,0.047565,0,0,0.556755,0.554675,0,0,0.196075,0.191953,0,0,0,0,0,0,0,3.769126,3.462201,0,0,3.791939,3.815716,0,0,0.629366,0,0.523558,27.290783
Tumour,1873,8149,8161,725,744,1,1,15.489262,14.297812,0,0,0.013868,0.011935,0,0,0.532728,0.587169,0,0,0.245667,0.239226,0,0,0,0,0,0,0,3.376616,3.45685,0,0,3.356004,4.080371,0,0,0.704581,0,0.621424,52.077824
Tumour,1889,7815,7827,737,746,1,1,17.735548,16.276712,0,0,0,0,0,0,0.66413,0.638518,0,0,0.302493,0.291329,0,0,0,0,0,0,0,3.333739,2.754481,0,0,3.252313,2.755509,0,0,0.988,13.043478,0.939552,24.03592
Tumour,1912,7887,7901,754,774,1,1,12.242945,11.014451,1,1,0.149173,0.125995,0,0,0.605491,0.62916,0,0,0.22484,0.22005,0,0,0,0,0,0,0,3.575145,4.316968,0,0,3.295774,4.568969,0,0,0.712307,0,0.667202,52.077824
Tumour,1928,7955,7966,764,783,1,1,10.773174,10.540365,0,0,0.004112,0.003476,0,0,0.541286,0.545246,0,0,0.307654,0.2988,0,0,0.026112,0,0.005081,0,0,2.033174,2.273951,0,0,1.49191,2.148683,0,0,0.584259,0,0.672728,48.572586
Tumour,1943,8205,8222,775,791,1,1,21.85453,18.886608,0,0,0.029035,0.022679,0,0,0.638846,0.683905,0,0,0.347628,0.327053,0,0,0,0,0,0,0,2.780763,2.751402,0,0,2.658479,2.932492,0,0,0.900629,31.818182,1.036416,50.325203
Tumour,1946,7807,7822,777,801,1,1,17.194487,15.831455,0,0,0.019847,0.017171,0,0,0.618059,0.61251,0,0,0.264818,0.261728,0,0,0,0,0,0,0,2.680399,2.764172,0,0,2.301561,2.571406,0,0,0.699627,0,0.654132,71.10626
Tumour,1950,7937,7958,778,797,1,1,24.856642,22.666697,1,1,0.067083,0.056917,0,0,0.569101,0.640854,0,0,0.572851,0.575866,0,0,0.869877,10.638298,0.410007,0,0,3.58041,3.368104,0,0,2.267695,2.38247,0,0,0.87615,12.765958,0.810427,77.61599
Tumour,1975,8191,8202,793,805,1,1,11.546951,10.111326,0,0,0,0,0,0,0.556922,0.588511,0,0,0.194677,0.197531,0,0,0,0,0,0,0,2.371074,2.190573,0,0,2.256395,2.055095,0,0,0.659612,0,0.657524,27.290783
Tumour,1987,8451,8491,801,823,1,1,16.949848,15.6675,0,0,0.03904,0.033915,0,0,0.58339,0.594216,0,0,0.23059,0.226745,0,0,0,0,0.000261,0,0,3.148154,3.242127,0,0,3.018903,3.23714,0,0,0.721269,0,0.657283,157.73572
Tumour,1997,7915,7928,809,819,1,1,19.162727,17.788256,0,0,0.005636,0.004967,0,0,0.660044,0.652656,0,0,0.515122,0.482898,0,0,0,0,0,0,0,6.071189,4.833256,0,0,6.138329,5.048067,0,0,0.75022,0,0.689729,25.287788
Tumour,2017,8171,8185,824,845,1,1,16.79134,15.918468,1,1,0.172801,0.149866,0,0,0.63992,0.678804,0,0,0.34534,0.344027,0,0,0,0,0,0,0,4.722915,4.823366,0,0,5.101495,5.509315,0,0,0.783171,2.857143,0.752337,64.34615
Tumour,2037,7803,7826,839,870,1,1,14.67366,13.935251,0,0,0.025,0.023261,0,0,0.571799,0.581192,0,0,0.291609,0.285403,0,0,0,0,6.1e-05,0,0,3.07537,2.862419,0,0,2.436335,2.427701,0,0,0.606944,0,0.569273,152.9786
Tumour,2053,8185,8203,849,863,1,1,18.762012,17.051922,1,1,0.141281,0.113025,0,0,0.590411,0.626075,0,0,0.51158,0.477329,0,0,0,0,0,0,0,5.911832,5.883959,0,0,6.287273,6.283889,0,0,0.732486,0,0.664554,40.059864
Tumour,2078,7828,7843,862,872,1,1,9.47619,9.090879,0,0,0.03774,0.032807,0,0,0.533212,0.541493,0,0,0.199134,0.20426,0,0,0,0,0,0,0,2.340517,2.065261,0,0,2.020841,1.466194,0,0,0.662921,0,0.601355,32.799015
Tumour,2081,8086,8115,863,885,1,1,16.214144,14.872943,0,0,0.037774,0.032708,0,0,0.591172,0.598991,0,0,0.438409,0.411251,0,0,0,0,0,0,0,4.03548,3.664139,0,0,4.107561,4.012995,0,0,0.767242,5.479452,0.697342,124.18558
Tumour,2099,7939,7958,877,894,1,1,11.45673,10.671774,0,0,0.002458,0.002089,0,0,0.535589,0.571821,0,0,0.190087,0.189721,0,0,0,0,0,0,0,2.928571,2.231312,0,0,2.290278,1.721787,0,0,0.679034,0,0.644412,68.35214
Tumour,2101,8107,8123,877,892,1,1,12.821024,12.050582,1,1,0.088935,0.075401,0,0,0.561166,0.594907,0,0,0.277611,0.274259,0,0,0,0,0,0,0,3.176284,2.850002,0,0,2.955707,2.871291,0,0,0.624607,0,0.690617,44.816975
Tumour,2115,8448,8458,887,902,1,1,13.785807,11.824998,0,0,0.044266,0.03631,0,0,0.537994,0.537441,0,0,0.324695,0.309816,0,0,0,0,0,0,0,2.989705,3.115547,0,0,2.49124,2.845289,0,0,0.801471,0,0.680553,33.80051
Tumour,2117,7850,7868,889,907,1,1,11.363585,11.132989,0,0,0.008283,0.007812,0,0,0.584491,0.643055,0,0,0.204067,0.20327,0,0,0,0,0,0,0,2.978797,3.241797,0,0,2.604761,3.020451,0,0,0.539755,0,0.519144,64.09578
Tumour,2134,8354,8374,896,926,1,1,19.410694,18.215555,1,1,0.062864,0.057381,0,0,0.543823,0.593963,0,0,0.330538,0.322897,0,0,0,0,0,0,0,3.462686,3.556279,0,0,3.190183,3.842399,0,0,0.706446,1.851852,0.727481,136.95467
Tumour,2138,8480,8497,900,917,1,1,16.546234,15.345181,0,0,0.030759,0.027926,0,0,0.478389,0.555071,0,0,0.210854,0.204859,0,0,0,0,0,0,0,2.151641,2.526206,0,0,1.558614,2.24181,0,0,0.586386,0,0.590758,57.085308
Tumour,2144,7824,7838,905,918,1,1,13.127049,11.988656,1,1,0.126055,0.111546,0,0,0.625446,0.660931,0,0,0.257822,0.250572,0,0,0,0,0,0,0,2.482824,2.242745,0,0,1.946059,1.942806,0,0,0.670933,0,0.682271,34.802006
Tumour,2153,7898,7920,910,936,1,1,18.11963,17.241646,0,0,0.00685,0.007927,0,0,0.623159,0.655449,0,0,0.297539,0.307477,0,0,0,0,0,0,0,3.827315,3.300056,0,0,3.823711,3.122248,0,0,0.782877,3.921569,0.773303,104.15565
Tumour,2163,8407,8417,915,926,1,1,9.318727,8.715379,0,0,0.002963,0.002694,0,0,0.439944,0.517986,0,0,0.22678,0.22437,0,0,0,0,0,0,0,2.41707,3.504689,0,0,2.469776,3.316507,0,0,0.546654,0,0.619992,30.295273
